bank,quarter,call_type,call_date,position_in_call,section,speaker_role,speaker_name,speaker_institution,sentence_id,sentence_number,sentence,utterance_id,sentence_raw
JPM,2023-Q1,earnings,2023-04-14,2,prepared,management,Jeremy Barnum,,9896,100,"Importantly, this does not currently include the impact of the pending FDIC special assessment.",1,"Importantly, this does not currently include the impact of the pending FDIC special assessment."
JPM,2023-Q1,earnings,2023-04-14,2,prepared,management,Jeremy Barnum,,9897,101,"And on credit, we continue to expect the 2023 Card net charge-off rate to be approximately 2.6%.",1,"And on credit, we continue to expect the 2023 Card net charge-off rate to be approximately 2.6%."
JPM,2023-Q1,earnings,2023-04-14,2,prepared,management,Jeremy Barnum,,9898,102,"So to wrap up, our strong results this quarter once again highlight the earnings power of this diversified franchise.",1,"So to wrap up, our strong results this quarter once again highlight the earnings power of this diversified franchise."
JPM,2023-Q1,earnings,2023-04-14,2,prepared,management,Jeremy Barnum,,9899,103,"We have benefited from our fortress principles and commitment to invest, which we will continue to do as we head into an increasingly uncertain environment.",1,"We have benefited from our fortress principles and commitment to invest, which we will continue to do as we head into an increasingly uncertain environment."
JPM,2023-Q1,earnings,2023-04-14,2,prepared,management,Jeremy Barnum,,9900,104,With that – operator please open the line for Q&A.,1,With that – operator please open the line for Q&A.
JPM,2023-Q1,earnings,2023-04-14,3,qa,operator,Operator,,9901,1,Please stand by.,2,Please stand by.
JPM,2023-Q1,earnings,2023-04-14,3,qa,operator,Operator,,9902,2,"The first question is coming from the line of Steve Chubak with Wolfe Research, now open.",2,"The first question is coming from the line of Steve Chubak with Wolfe Research, now open."
JPM,2023-Q1,earnings,2023-04-14,4,qa,analyst,Steven Chubak,Wolfe Research,9903,1,"Hey, good morning.",3,"Hey, good morning."
JPM,2023-Q1,earnings,2023-04-14,5,qa,management,Jeremy Barnum,,9904,1,"Good morning, Steve.",4,"Good morning, Steve."
JPM,2023-Q1,earnings,2023-04-14,6,qa,analyst,Steven Chubak,Wolfe Research,9905,1,"So, Jamie, I was actually hoping to get your perspective on how you see the recent developments with SVB impacting the regulatory landscape for the big banks.",5,"So, Jamie, I was actually hoping to get your perspective on how you see the recent developments with SVB impacting the regulatory landscape for the big banks."
JPM,2023-Q1,earnings,2023-04-14,6,qa,analyst,Steven Chubak,Wolfe Research,9906,2,"In your letter you spent a fair amount of time highlighting the consequences of overly stringent capital requirements, the risk of steering more activities to the less regulated nonbanks.",5,"In your letter you spent a fair amount of time highlighting the consequences of overly stringent capital requirements, the risk of steering more activities to the less regulated nonbanks."
JPM,2023-Q1,earnings,2023-04-14,6,qa,analyst,Steven Chubak,Wolfe Research,9907,3,"But what are some of the changes that you're scenario planning for – whether it's higher capital, increase in FDIC assessment fees?",5,"But what are some of the changes that you're scenario planning for – whether it's higher capital, increase in FDIC assessment fees?"
JPM,2023-Q1,earnings,2023-04-14,6,qa,analyst,Steven Chubak,Wolfe Research,9908,4,"And along those same lines, how you're thinking about the buyback given continued strong capital build, but a lot of macro uncertainty at the moment.",5,"And along those same lines, how you're thinking about the buyback given continued strong capital build, but a lot of macro uncertainty at the moment."
JPM,2023-Q1,earnings,2023-04-14,7,qa,management,Jamie Dimon,,9909,1,"Well, I think you were already kind of complete with answering your own question there.",6,"Well, I think you were already kind of complete with answering your own question there."
JPM,2023-Q1,earnings,2023-04-14,7,qa,management,Jamie Dimon,,9910,2,"Look, we're hoping that everyone just takes a deep breath and looks at what happened and the breadth and depth of regulations already in place.",6,"Look, we're hoping that everyone just takes a deep breath and looks at what happened and the breadth and depth of regulations already in place."
JPM,2023-Q1,earnings,2023-04-14,7,qa,management,Jamie Dimon,,9911,3,"Obviously, when something happens like this, you should adjust, think about it.",6,"Obviously, when something happens like this, you should adjust, think about it."
JPM,2023-Q1,earnings,2023-04-14,7,qa,management,Jamie Dimon,,9912,4,"So I think down the road there may be some limitations on held-to-maturity, maybe more TLAC for certain type-size banks, and more scrutiny on interest rate exposure, and stuff like that.",6,"So I think down the road there may be some limitations on held-to-maturity, maybe more TLAC for certain type-size banks, and more scrutiny on interest rate exposure, and stuff like that."
JPM,2023-Q1,earnings,2023-04-14,7,qa,management,Jamie Dimon,,9913,5,"But it does not have to be a revamp of the whole system, just recalibrating things the right way.",6,"But it doesnot have to be a revamp of the whole system, just recalibrating things the right way."
JPM,2023-Q1,earnings,2023-04-14,7,qa,management,Jamie Dimon,,9914,6,And I think it should be done knowing what you want the outcome to be.,6,And I think it should be done knowing what you want the outcome to be.
JPM,2023-Q1,earnings,2023-04-14,7,qa,management,Jamie Dimon,,9915,7,The outcome you should want is very strong community and regional banks.,6,The outcome you should want is very strong community and regional banks.
JPM,2023-Q1,earnings,2023-04-14,7,qa,management,Jamie Dimon,,9916,8,And certain actions are taken which are drastic – it could actually make them weaker.,6,And certain actions are taken which are drastic – it could actually make them weaker.
JPM,2023-Q1,earnings,2023-04-14,7,qa,management,Jamie Dimon,,9917,9,"So, that's all it is.",6,"So, that's all it is."
JPM,2023-Q1,earnings,2023-04-14,7,qa,management,Jamie Dimon,,9918,10,"We do expect higher capital from Basel IV, effectively and, obviously there's going to be an FDIC assessment – that'll be what it is.",6,"We do expect higher capital from Basel IV, effectively and, obviously there's going to be an FDIC assessment – that'll be what it is."
JPM,2023-Q1,earnings,2023-04-14,8,qa,analyst,Steven Chubak,Wolfe Research,9919,1,Got it.,7,Got it.
JPM,2023-Q1,earnings,2023-04-14,8,qa,analyst,Steven Chubak,Wolfe Research,9920,2,"And just in terms of appetite for the buyback, just given some of the...",7,"And just in terms of appetite for the buyback, just given some of the..."
JPM,2023-Q1,earnings,2023-04-14,9,qa,management,Jamie Dimon,,9921,1,"Oh, yeah.",8,"Oh, yeah."
JPM,2023-Q1,earnings,2023-04-14,10,qa,analyst,Steven Chubak,Wolfe Research,9922,1,...elevated macro uncertainties.,9,...elevated macro uncertainties.
JPM,2023-Q1,earnings,2023-04-14,11,qa,management,Jamie Dimon,,9923,1,"Well, we've told you that we're kind of penciling in $12 billion for this year.",10,"Well, we've told you that we're kind of penciling in $12 billion for this year."
JPM,2023-Q1,earnings,2023-04-14,11,qa,management,Jamie Dimon,,9924,2,"Obviously, capital is more than that, but – and we did a little bit of buyback this quarter.",10,"Obviously, capital is more than that, but – and we did a little bit of buyback this quarter."
JPM,2023-Q1,earnings,2023-04-14,11,qa,management,Jamie Dimon,,9925,3,We're going to wait and see.,10,We're going to wait and see.
JPM,2023-Q1,earnings,2023-04-14,11,qa,management,Jamie Dimon,,9926,4,"We do not mind keeping our powder dry, and you've seen us do that with investment portfolios, and we're also going to do that with capital.",10,"We donot mind keeping our powder dry, and you've seen us do that with investment portfolios, and we're also going to do that with capital."
JPM,2023-Q1,earnings,2023-04-14,12,qa,analyst,Steven Chubak,Wolfe Research,9927,1,That's great.,11,That's great.
JPM,2023-Q1,earnings,2023-04-14,12,qa,analyst,Steven Chubak,Wolfe Research,9928,2,I'll hop back into the queue.,11,I'll hop back into the queue.
JPM,2023-Q1,earnings,2023-04-14,12,qa,analyst,Steven Chubak,Wolfe Research,9929,3,Thanks so much for taking my questions.,11,Thanks so much for taking my questions.
JPM,2023-Q1,earnings,2023-04-14,13,qa,management,Jamie Dimon,,9930,1,Okay.,12,Okay.
JPM,2023-Q1,earnings,2023-04-14,14,qa,operator,Operator,,9931,1,Thank you.,13,Thank you.
JPM,2023-Q1,earnings,2023-04-14,14,qa,operator,Operator,,9932,2,The next question comes from the line of Ken Usdin with Jefferies.,13,The next question comes from the line of Ken Usdin with Jefferies.
JPM,2023-Q1,earnings,2023-04-14,14,qa,operator,Operator,,9933,3,You may proceed.,13,You may proceed.
JPM,2023-Q1,earnings,2023-04-14,15,qa,analyst,Ken Usdin,Jefferies,9934,1,"Hey, thanks.",14,"Hey, thanks."
JPM,2023-Q1,earnings,2023-04-14,15,qa,analyst,Ken Usdin,Jefferies,9935,2,Good morning.,14,Good morning.
JPM,2023-Q1,earnings,2023-04-14,15,qa,analyst,Ken Usdin,Jefferies,9936,3,"Hey, Jeremy, I was just wondering if you can just give us a little bit more detail on those lower funding expectation points that you made, just in terms of is it because of what you can offer the client that might allow you to kind of keep that beta lower?",14,"Hey, Jeremy, I was just wondering if you can just give us a little bit more detail on those lower funding expectation points that you made, just in terms of is it because of what you can offer the client that might allow you to kind of keep that beta lower?"
JPM,2023-Q1,earnings,2023-04-14,15,qa,analyst,Ken Usdin,Jefferies,9937,4,And maybe you can just kind of wrap it into what your overall beta expectations are in that revised update?,14,And maybe you can just kind of wrap it into what your overall beta expectations are in that revised update?
JPM,2023-Q1,earnings,2023-04-14,15,qa,analyst,Ken Usdin,Jefferies,9938,5,Thank you.,14,Thank you.
JPM,2023-Q1,earnings,2023-04-14,16,qa,management,Jeremy Barnum,,9939,1,"Yeah, sure.",15,"Yeah, sure."
JPM,2023-Q1,earnings,2023-04-14,16,qa,management,Jeremy Barnum,,9940,2,So let me just summarize the drivers of the change in the outlook.,15,So let me just summarize the drivers of the change in the outlook.
JPM,2023-Q1,earnings,2023-04-14,16,qa,management,Jeremy Barnum,,9941,3,"So the primary driver really is lower deposit rate paid expectations across both consumer and wholesale, which, as you mentioned, is driven by a couple factors.",15,"So the primary driver really is lower deposit rate paid expectations across both consumer and wholesale, which, as you mentioned, is driven by a couple factors."
JPM,2023-Q1,earnings,2023-04-14,16,qa,management,Jeremy Barnum,,9942,4,"So, the change in the rate environment, with cuts coming sooner in the outlook, all else equal, does take some pressure off the reprice.",15,"So, the change in the rate environment, with cuts coming sooner in the outlook, all else equal, does take some pressure off the reprice."
JPM,2023-Q1,earnings,2023-04-14,16,qa,management,Jeremy Barnum,,9943,5,"And as you said, we're getting a lot of positive feedback from the field on our product offerings.",15,"And as you said, we're getting a lot of positive feedback from the field on our product offerings."
