bank,quarter,call_type,call_date,position_in_call,section,speaker_role,speaker_name,speaker_institution,text_length,text,utterance_id,is_routine_earnings,new_exchange,qa_exchange_id,is_filler
JPM,2023-Q1,earnings,2023-04-14,88,qa,management,Jamie Dimon,,673,"Yeah, because the market is pricing holds. The market would take loans at much lower capital ratio than banks are being forced to hold for them. I'm talking about just loans only. So that's why you're seeing a lot of capital go to – I mean a lot of credit go to non-banks, and dramatically, by the way. Rapidly and dramatically. And so if you're a regulator, you should be looking at it and saying, do I want that? Is that a good thing for the system? If you believe it's a good thing for the system, raise the capital and more credit will go out of the system. That's fine. If that's what they want, that's fine. But they should do it with a forethought, not accidentally.",87,True,False,36,False
JPM,2023-Q1,earnings,2023-04-14,89,qa,analyst,Betsy L. Graseck,Morgan Stanley,124,"I like the NII from loans better than the gain on sale, so I'll prefer the former not the latter. But thanks, appreciate it.",88,True,True,37,False
JPM,2023-Q1,earnings,2023-04-14,90,qa,management,Jamie Dimon,,4,Yes.,89,True,False,37,False
JPM,2023-Q1,earnings,2023-04-14,91,qa,operator,Operator,,106,Thank you. The next question comes from the line of Glenn Schorr with Evercore ISI. Your line is now open.,90,True,False,37,False
JPM,2023-Q1,earnings,2023-04-14,92,qa,analyst,Glenn Schorr,Evercore ISI,665,"Thank you. So you talked about in your letter about regulators avoiding the knee-jerk reaction, which you addressed earlier. I'm curious on your thoughts around how customers have reacted and should react. Now my point, my question is – consumers can move excess cash balances if they want more insurance. They can do that in a lot of different ways: move it, treasuries, money market, extra accounts, whatever. The issue, the question I have for you is on the corporate side. Have you seen big changes in how corporate treasurers or CFOs are adapting their cash balances and working capital – and should they need to? And I appreciate your Warren Buffett comments.",91,True,True,38,False
JPM,2023-Q1,earnings,2023-04-14,93,qa,management,Jeremy Barnum,,589,"Yeah, Glenn, in short, we really haven't seen big changes to speak of. And I do think it's just worth saying – I think you're sort of hinting at this a little bit when you talk about the behavior of corporates – that when we talk about responses to the recent events through the lens of uninsured deposits, that's obviously very different if you're talking about large balances of non-operating uninsured deposits from financial institutions or de facto financial institutions versus normal large corporate operating balances, which is, of course, like core banking business for all of us.",92,True,False,38,False
JPM,2023-Q1,earnings,2023-04-14,94,qa,management,Jamie Dimon,,1100,"When we saw it in Commercial Banking, Payments, Investment Banking and Custody, you did see money move – or I would call excess cash was moved out. But they have options. What I would call more like operational cash – so think even of a small companies, middle market companies, et cetera – that tends to be fairly sticky because you have your loans there, you have your money there, you're getting more and more competitive in rates. And that's why I think you see lot of regional banks – they've got sticky middle market deposits. If I lent you $30 million and you have $10 million, you're probably going to leave it at my bank. And they also are more competitive on the rate for that. So, I think you shouldn't be looking at deposit like one class – there's a whole bunch of different types, and analytically you go through each one and try to figure out what the stickiness is, and what the stickiness is and et cetera and so on. But I think they have already – as the Fed has raised rates, you've already seen – that's the reason we expected outflows both from consumers and corporate customers.",93,True,False,38,False
JPM,2023-Q1,earnings,2023-04-14,95,qa,analyst,Glenn Schorr,Evercore ISI,272,"Interesting. Just follow-up, the other thing that caught my eye in the letter is you mentioned that you're exploring new capital optimization strategies including partnerships and securitizations. What's different than what you've already been doing for the last 30 years?",94,True,True,39,False
JPM,2023-Q1,earnings,2023-04-14,96,qa,management,Jamie Dimon,,416,"We've got our smartest people, we’re going to figure out every angle to reduce capital requirements for JPMorgan. That's the difference. And we've been doing it, but there's securitizations, there are partnerships. You're seeing a lot of the private equity do the life insurance companies, and I expect that we're going to come up with a whole bunch of different things over time. And we'll shed certain assets, too.",95,True,False,39,False
JPM,2023-Q1,earnings,2023-04-14,97,qa,analyst,Glenn Schorr,Evercore ISI,20,"Yeah. Thanks, Jamie.",96,True,True,40,True
JPM,2023-Q1,earnings,2023-04-14,98,qa,operator,Operator,,92,Our final question comes from the line of Matt O'Connor with Deutsche Bank. You may proceed.,97,True,False,40,True
JPM,2023-Q1,earnings,2023-04-14,99,qa,analyst,Matt O'Connor,Deutsche Bank,355,"Good morning. You guys talked about one of the drivers of the higher net interest income guide this year is due to likely higher credit card balances. And I was just wondering if you could flush out what changed there on the outlook today versus three months ago. And I guess, is it a good or bad thing that those balances will be higher than you thought?",98,True,True,41,False
JPM,2023-Q1,earnings,2023-04-14,100,qa,management,Jeremy Barnum,,756,"Yeah. So the story there is kind of the same story we've been talking about for a while. It's just a matter of degree. So we had revolving balances obviously drop a lot during the pandemic period and then we talked about having them recover in absolute dollar terms to the same level as we'd had pre-pandemic, which I think happened last quarter. And then the remaining narrative is just the further normalization of the revolve per-account, because we also have seen some account growth, and that continues to happen. And so also, to Mike's question earlier, we're seeing a higher yield there as well. So, and on your question of whether it's good or bad, obviously there's a point at which the consumers have too much leverage. We don't see that yet, so.",99,True,False,41,False
JPM,2023-Q1,earnings,2023-04-14,101,qa,management,Jamie Dimon,,19,It's normalization.,100,True,False,41,False
JPM,2023-Q1,earnings,2023-04-14,102,qa,management,Jeremy Barnum,,5,Yeah.,101,True,False,41,False
JPM,2023-Q1,earnings,2023-04-14,103,qa,management,Jamie Dimon,,25,It's a good thing for us.,102,True,False,41,False
JPM,2023-Q1,earnings,2023-04-14,104,qa,management,Jeremy Barnum,,5,Yeah.,103,True,False,41,False
JPM,2023-Q1,earnings,2023-04-14,105,qa,analyst,Matt O'Connor,Deutsche Bank,320,"Okay. And then just separately to squeeze in – you guys took some securities losses again this quarter. And in the past you've talked about really just going security-by-security looking for, kind of, pricing opportunities. Is that kind of what drove it again this quarter, or is there some kind of broader, overarching…",104,True,True,42,False
JPM,2023-Q1,earnings,2023-04-14,106,qa,management,Jamie Dimon,,111,"That'll be every quarter for the rest of our lives. Sell what we find rich, and we buy what we think is dear...",105,True,False,42,False
JPM,2023-Q1,earnings,2023-04-14,107,qa,management,Jeremy Barnum,,6,Cheap.,106,True,False,42,False
JPM,2023-Q1,earnings,2023-04-14,108,qa,management,Jamie Dimon,,6,Cheap.,107,True,False,42,False
JPM,2023-Q1,earnings,2023-04-14,109,qa,analyst,Matt O'Connor,Deutsche Bank,27,Okay. All right. Thank you.,108,True,True,43,False
